scenario,plant,component_material,week,component_demand_qty,available_qty,shortage_qty,coverage_days_or_weeks,recommended_order_date,shortage_flag,sourcing_risk_score,scope_id
all_in,NW05,RM-COMP-SILI,2027-W50,658.0370322580644,0.0,658.0370322580644,0.0,2027-11-13,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2027-W51,658.0370322580644,0.0,658.0370322580644,0.0,2027-11-20,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2027-W52,580.1030967741935,0.0,580.1030967741935,0.0,2027-11-27,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W01,756.6218709677419,0.0,756.6218709677419,0.0,2027-12-04,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W02,756.6218709677419,0.0,756.6218709677419,0.0,2027-12-11,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W03,756.6218709677419,0.0,756.6218709677419,0.0,2027-12-18,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W04,756.6218709677419,0.0,756.6218709677419,0.0,2027-12-25,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W05,742.2964938820911,0.0,742.2964938820911,0.0,2028-01-01,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W06,739.9089310344827,0.0,739.9089310344827,0.0,2028-01-08,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W07,739.9089310344827,0.0,739.9089310344827,0.0,2028-01-15,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W08,739.9089310344827,0.0,739.9089310344827,0.0,2028-01-22,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W09,747.6406162402668,0.0,747.6406162402668,0.0,2028-01-29,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W10,750.7332903225806,0.0,750.7332903225806,0.0,2028-02-05,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W11,750.7332903225806,0.0,750.7332903225806,0.0,2028-02-12,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W12,750.7332903225806,0.0,750.7332903225806,0.0,2028-02-19,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W13,764.0023978494623,0.0,764.0023978494623,0.0,2028-02-26,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W14,797.1751666666667,0.0,797.1751666666667,0.0,2028-03-04,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W15,797.1751666666667,0.0,797.1751666666667,0.0,2028-03-11,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W16,797.1751666666667,0.0,797.1751666666667,0.0,2028-03-18,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W17,797.1751666666667,0.0,797.1751666666667,0.0,2028-03-25,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W18,621.6356774193548,0.0,621.6356774193548,0.0,2028-04-01,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W19,621.6356774193548,0.0,621.6356774193548,0.0,2028-04-08,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W20,621.6356774193548,0.0,621.6356774193548,0.0,2028-04-15,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W21,621.6356774193548,0.0,621.6356774193548,0.0,2028-04-22,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W22,720.6976903225806,0.0,720.6976903225806,0.0,2028-04-29,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W23,794.9942000000001,0.0,794.9942000000001,0.0,2028-05-06,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W24,794.9942000000001,0.0,794.9942000000001,0.0,2028-05-13,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W25,794.9942000000001,0.0,794.9942000000001,0.0,2028-05-20,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W26,670.8641612903226,0.0,670.8641612903226,0.0,2028-05-27,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W27,360.539064516129,0.0,360.539064516129,0.0,2028-06-03,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W28,360.539064516129,0.0,360.539064516129,0.0,2028-06-10,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W29,360.539064516129,0.0,360.539064516129,0.0,2028-06-17,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W30,360.539064516129,0.0,360.539064516129,0.0,2028-06-24,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W31,335.851,0.0,335.851,0.0,2028-07-01,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W32,331.7363225806451,0.0,331.7363225806451,0.0,2028-07-08,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W33,331.7363225806451,0.0,331.7363225806451,0.0,2028-07-15,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W34,331.7363225806451,0.0,331.7363225806451,0.0,2028-07-22,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W35,300.07621290322584,0.0,300.07621290322584,0.0,2028-07-29,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W36,257.8627333333334,0.0,257.8627333333334,0.0,2028-08-05,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W37,257.8627333333334,0.0,257.8627333333334,0.0,2028-08-12,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W38,257.8627333333334,0.0,257.8627333333334,0.0,2028-08-19,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W39,248.3008451612904,0.0,248.3008451612904,0.0,2028-08-26,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W40,190.9295161290323,0.0,190.9295161290323,0.0,2028-09-02,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W41,190.9295161290323,0.0,190.9295161290323,0.0,2028-09-09,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W42,190.9295161290323,0.0,190.9295161290323,0.0,2028-09-16,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W43,190.9295161290323,0.0,190.9295161290323,0.0,2028-09-23,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W44,114.90979032258062,0.0,114.90979032258062,0.0,2028-09-30,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W45,84.5019,0.0,84.5019,0.0,2028-10-07,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W46,84.5019,0.0,84.5019,0.0,2028-10-14,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W47,84.5019,0.0,84.5019,0.0,2028-10-21,True,1.0,mvp_3plant
all_in,NW05,RM-COMP-SILI,2028-W48,48.2868,0.0,48.2868,0.0,2028-10-28,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W09,163.58349193548386,0.0,163.58349193548386,0.0,2026-01-24,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W10,1145.084443548387,0.0,1145.084443548387,0.0,2026-01-31,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W11,1145.084443548387,0.0,1145.084443548387,0.0,2026-02-07,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W12,1145.084443548387,0.0,1145.084443548387,0.0,2026-02-14,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W13,1145.084443548387,0.0,1145.084443548387,0.0,2026-02-21,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W14,3916.2237755376336,0.0,3916.2237755376336,0.0,2026-02-28,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W15,5024.679508333334,0.0,5024.679508333334,0.0,2026-03-07,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W16,5024.679508333334,0.0,5024.679508333334,0.0,2026-03-14,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W17,5024.679508333334,0.0,5024.679508333334,0.0,2026-03-21,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W18,5037.200602688172,0.0,5037.200602688172,0.0,2026-03-28,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W19,5053.895395161289,0.0,5053.895395161289,0.0,2026-04-04,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W20,5053.895395161289,0.0,5053.895395161289,0.0,2026-04-11,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W21,5053.895395161289,0.0,5053.895395161289,0.0,2026-04-18,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W22,5053.895395161289,0.0,5053.895395161289,0.0,2026-04-25,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W23,6763.547758333333,0.0,6763.547758333333,0.0,2026-05-02,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W24,6763.547758333333,0.0,6763.547758333333,0.0,2026-05-09,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W25,6763.547758333333,0.0,6763.547758333333,0.0,2026-05-16,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W26,6763.547758333333,0.0,6763.547758333333,0.0,2026-05-23,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W27,7718.456974731182,0.0,7718.456974731182,0.0,2026-05-30,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W28,8100.420661290322,0.0,8100.420661290322,0.0,2026-06-06,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W29,8100.420661290322,0.0,8100.420661290322,0.0,2026-06-13,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W30,8100.420661290322,0.0,8100.420661290322,0.0,2026-06-20,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W31,7597.13427419355,0.0,7597.13427419355,0.0,2026-06-27,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W32,6338.918306451612,0.0,6338.918306451612,0.0,2026-07-04,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W33,6338.918306451612,0.0,6338.918306451612,0.0,2026-07-11,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W34,6338.918306451612,0.0,6338.918306451612,0.0,2026-07-18,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W35,6338.918306451612,0.0,6338.918306451612,0.0,2026-07-25,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W36,4951.830508064516,0.0,4951.830508064516,0.0,2026-08-01,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W37,4720.649208333333,0.0,4720.649208333333,0.0,2026-08-08,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W38,4720.649208333333,0.0,4720.649208333333,0.0,2026-08-15,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W39,4720.649208333333,0.0,4720.649208333333,0.0,2026-08-22,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W40,4138.91102016129,0.0,4138.91102016129,0.0,2026-08-29,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W41,3702.607379032258,0.0,3702.607379032258,0.0,2026-09-05,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W42,3702.607379032258,0.0,3702.607379032258,0.0,2026-09-12,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W43,3702.607379032258,0.0,3702.607379032258,0.0,2026-09-19,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W44,4667.079601075269,0.0,4667.079601075269,0.0,2026-09-26,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W45,10453.912933333337,0.0,10453.912933333337,0.0,2026-10-03,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W46,10453.912933333337,0.0,10453.912933333337,0.0,2026-10-10,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W47,10453.912933333337,0.0,10453.912933333337,0.0,2026-10-17,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W48,10453.912933333337,0.0,10453.912933333337,0.0,2026-10-24,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W49,12522.373588172042,0.0,12522.373588172042,0.0,2026-10-31,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W50,12867.117030645164,0.0,12867.117030645164,0.0,2026-11-07,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W51,12867.117030645164,0.0,12867.117030645164,0.0,2026-11-14,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W52,12867.117030645164,0.0,12867.117030645164,0.0,2026-11-21,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2026-W53,7352.638303225807,0.0,7352.638303225807,0.0,2026-11-28,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W01,13434.088838709677,0.0,13434.088838709677,0.0,2026-12-05,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W02,13434.088838709677,0.0,13434.088838709677,0.0,2026-12-12,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W03,13434.088838709677,0.0,13434.088838709677,0.0,2026-12-19,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W04,13434.088838709677,0.0,13434.088838709677,0.0,2026-12-26,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W05,16732.1881125,0.0,16732.1881125,0.0,2027-01-02,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W06,16732.1881125,0.0,16732.1881125,0.0,2027-01-09,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W07,16732.1881125,0.0,16732.1881125,0.0,2027-01-16,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W08,16732.1881125,0.0,16732.1881125,0.0,2027-01-23,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W09,13636.787917741936,0.0,13636.787917741936,0.0,2027-01-30,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W10,13636.787917741936,0.0,13636.787917741936,0.0,2027-02-06,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W11,13636.787917741936,0.0,13636.787917741936,0.0,2027-02-13,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W12,13636.787917741936,0.0,13636.787917741936,0.0,2027-02-20,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W13,11995.52371903226,0.0,11995.52371903226,0.0,2027-02-27,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W14,10764.57557,0.0,10764.57557,0.0,2027-03-06,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W15,10764.57557,0.0,10764.57557,0.0,2027-03-13,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W16,10764.57557,0.0,10764.57557,0.0,2027-03-20,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W17,10495.080927419356,0.0,10495.080927419356,0.0,2027-03-27,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W18,9821.344320967744,0.0,9821.344320967744,0.0,2027-04-03,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W19,9821.344320967744,0.0,9821.344320967744,0.0,2027-04-10,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W20,9821.344320967744,0.0,9821.344320967744,0.0,2027-04-17,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W21,9821.344320967744,0.0,9821.344320967744,0.0,2027-04-24,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W22,6880.652108709678,0.0,6880.652108709678,0.0,2027-05-01,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W23,6390.5367400000005,0.0,6390.5367400000005,0.0,2027-05-08,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W24,6390.5367400000005,0.0,6390.5367400000005,0.0,2027-05-15,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W25,6390.5367400000005,0.0,6390.5367400000005,0.0,2027-05-22,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W26,4227.893189032258,0.0,4227.893189032258,0.0,2027-05-29,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W27,2605.910525806452,0.0,2605.910525806452,0.0,2027-06-05,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W28,2605.910525806452,0.0,2605.910525806452,0.0,2027-06-12,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W29,2605.910525806452,0.0,2605.910525806452,0.0,2027-06-19,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W30,2279.496019354839,0.0,2279.496019354839,0.0,2027-06-26,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W31,321.0089806451613,0.0,321.0089806451613,0.0,2027-07-03,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W32,321.0089806451613,0.0,321.0089806451613,0.0,2027-07-10,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W33,321.0089806451613,0.0,321.0089806451613,0.0,2027-07-17,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W34,321.0089806451613,0.0,321.0089806451613,0.0,2027-07-24,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W35,91.7168516129032,0.0,91.7168516129032,0.0,2027-07-31,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2027-W52,3838.311096774194,0.0,3838.311096774194,0.0,2027-11-27,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W18,696.9405935483871,0.0,696.9405935483871,0.0,2028-04-01,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W19,696.9405935483871,0.0,696.9405935483871,0.0,2028-04-08,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W20,696.9405935483871,0.0,696.9405935483871,0.0,2028-04-15,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W21,696.9405935483871,0.0,696.9405935483871,0.0,2028-04-22,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W22,873.9865324731181,0.0,873.9865324731181,0.0,2028-04-29,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W23,1006.7709866666668,0.0,1006.7709866666668,0.0,2028-05-06,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W24,1006.7709866666668,0.0,1006.7709866666668,0.0,2028-05-13,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W25,1006.7709866666668,0.0,1006.7709866666668,0.0,2028-05-20,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W26,1042.8468301075268,0.0,1042.8468301075268,0.0,2028-05-27,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W27,1133.0364387096772,0.0,1133.0364387096772,0.0,2028-06-03,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W28,1133.0364387096772,0.0,1133.0364387096772,0.0,2028-06-10,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W29,1133.0364387096772,0.0,1133.0364387096772,0.0,2028-06-17,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W30,1133.0364387096772,0.0,1133.0364387096772,0.0,2028-06-24,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W31,1075.3450838709678,0.0,1075.3450838709678,0.0,2028-07-01,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W32,1065.729858064516,0.0,1065.729858064516,0.0,2028-07-08,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W33,1065.729858064516,0.0,1065.729858064516,0.0,2028-07-15,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W34,1065.729858064516,0.0,1065.729858064516,0.0,2028-07-22,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W35,1042.5426503225808,0.0,1042.5426503225808,0.0,2028-07-29,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W36,1011.6263733333334,0.0,1011.6263733333334,0.0,2028-08-05,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W37,1011.6263733333334,0.0,1011.6263733333334,0.0,2028-08-12,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W38,1011.6263733333334,0.0,1011.6263733333334,0.0,2028-08-19,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W39,985.4300232258064,0.0,985.4300232258064,0.0,2028-08-26,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W40,828.2519225806452,0.0,828.2519225806452,0.0,2028-09-02,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W41,828.2519225806452,0.0,828.2519225806452,0.0,2028-09-09,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W42,828.2519225806452,0.0,828.2519225806452,0.0,2028-09-16,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W43,828.2519225806452,0.0,828.2519225806452,0.0,2028-09-23,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W44,815.4467397849462,0.0,815.4467397849462,0.0,2028-09-30,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W45,810.3246666666666,0.0,810.3246666666666,0.0,2028-10-07,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W46,810.3246666666666,0.0,810.3246666666666,0.0,2028-10-14,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W47,810.3246666666666,0.0,810.3246666666666,0.0,2028-10-21,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W48,645.6412473118279,0.0,645.6412473118279,0.0,2028-10-28,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W49,426.0633548387096,0.0,426.0633548387096,0.0,2028-11-04,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W50,426.0633548387096,0.0,426.0633548387096,0.0,2028-11-11,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W51,426.0633548387096,0.0,426.0633548387096,0.0,2028-11-18,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-AL,2028-W52,426.0633548387096,0.0,426.0633548387096,0.0,2028-11-25,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W14,3173.389166666666,0.0,3173.389166666666,0.0,2026-02-28,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W15,4442.744833333333,0.0,4442.744833333333,0.0,2026-03-07,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W16,4442.744833333333,0.0,4442.744833333333,0.0,2026-03-14,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W17,4442.744833333333,0.0,4442.744833333333,0.0,2026-03-21,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W18,4205.394720430107,0.0,4205.394720430107,0.0,2026-03-28,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W19,3888.9279032258064,0.0,3888.9279032258064,0.0,2026-04-04,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W20,3888.9279032258064,0.0,3888.9279032258064,0.0,2026-04-11,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W21,3888.9279032258064,0.0,3888.9279032258064,0.0,2026-04-18,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W22,3888.9279032258064,0.0,3888.9279032258064,0.0,2026-04-25,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W23,7027.014283333334,0.0,7027.014283333334,0.0,2026-05-02,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W24,7027.014283333334,0.0,7027.014283333334,0.0,2026-05-09,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W25,7027.014283333334,0.0,7027.014283333334,0.0,2026-05-16,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W26,7027.014283333334,0.0,7027.014283333334,0.0,2026-05-23,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W27,9484.904173118275,0.0,9484.904173118275,0.0,2026-05-30,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W28,10468.060129032256,0.0,10468.060129032256,0.0,2026-06-06,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W29,10468.060129032256,0.0,10468.060129032256,0.0,2026-06-13,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W30,10468.060129032256,0.0,10468.060129032256,0.0,2026-06-20,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W31,10360.278032258066,0.0,10360.278032258066,0.0,2026-06-27,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W32,10090.82279032258,0.0,10090.82279032258,0.0,2026-07-04,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W33,10090.82279032258,0.0,10090.82279032258,0.0,2026-07-11,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W34,10090.82279032258,0.0,10090.82279032258,0.0,2026-07-18,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W35,10090.82279032258,0.0,10090.82279032258,0.0,2026-07-25,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W36,9654.599012903223,0.0,9654.599012903223,0.0,2026-08-01,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W37,9581.89505,0.0,9581.89505,0.0,2026-08-08,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W38,9581.89505,0.0,9581.89505,0.0,2026-08-15,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W39,9581.89505,0.0,9581.89505,0.0,2026-08-22,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W40,8019.099288709678,0.0,8019.099288709678,0.0,2026-08-29,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W41,6847.002467741935,0.0,6847.002467741935,0.0,2026-09-05,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W42,6847.002467741935,0.0,6847.002467741935,0.0,2026-09-12,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W43,6847.002467741935,0.0,6847.002467741935,0.0,2026-09-19,True,1.0,mvp_3plant
expected_value,NW01,RM-COIL-HC276,2026-W44,6599.2716580645165,0.0,6599.2716580645165,0.0,2026-09-26,True,1.0,mvp_3plant
