scope_id,scenario,plant,component_material,quarter_id,total_demand_qty,total_shortage_qty,shortage_weeks_count,avg_sourcing_risk_score,max_sourcing_risk_score,earliest_recommended_order_date,synthetic_dependency_flag
mvp_3plant,all_in,NW05,RM-COIL-HC276,2026-Q1,61702.346741935486,61702.346741935486,5,1.0,1.0,2026-01-24,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2026-Q2,291587.3713247312,291587.3713247312,13,1.0,1.0,2026-02-28,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2026-Q3,268997.5920333333,268997.5920333333,13,1.0,1.0,2026-05-30,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2026-Q4,94781.5969,94781.5969,14,1.0,1.0,2026-08-29,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2027-Q1,2903.4428387096773,2903.4428387096773,4,1.0,1.0,2026-12-05,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2027-Q2,71859.51583870969,71859.51583870969,10,1.0,1.0,2027-03-27,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2027-Q3,133274.27016129033,133274.27016129033,13,1.0,1.0,2027-06-05,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2027-Q4,72356.75177419354,72356.75177419354,13,1.0,1.0,2027-09-04,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2028-Q1,7631.683967741936,7631.683967741936,5,1.0,1.0,2027-12-04,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2028-Q2,31912.430677419354,31912.430677419354,9,1.0,1.0,2028-04-01,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2028-Q3,64667.619774193554,64667.619774193554,13,1.0,1.0,2028-06-03,False
mvp_3plant,all_in,NW05,RM-COIL-HC276,2028-Q4,40446.607548387095,40446.607548387095,13,1.0,1.0,2028-09-02,False
mvp_3plant,all_in,NW05,RM-COIL-NI,2026-Q3,31821.3413,31821.3413,9,1.0,1.0,2026-06-27,False
mvp_3plant,all_in,NW05,RM-COIL-NI,2026-Q4,77977.9847,77977.9847,14,1.0,1.0,2026-08-29,False
mvp_3plant,all_in,NW05,RM-COIL-NI,2027-Q1,42458.78535913979,42458.78535913979,13,1.0,1.0,2026-12-05,False
mvp_3plant,all_in,NW05,RM-COIL-NI,2027-Q2,4007.718866666667,4007.718866666667,4,1.0,1.0,2027-03-06,False
mvp_3plant,all_in,NW05,RM-COIL-NI,2027-Q4,1261.9645161290323,1261.9645161290323,1,1.0,1.0,2027-11-27,False
mvp_3plant,all_in,NW05,RM-COIL-SS304,2027-Q1,1721.3887999999995,1721.3887999999995,1,1.0,1.0,2027-02-27,False
mvp_3plant,all_in,NW05,RM-COIL-SS304,2027-Q2,72230.47236129033,72230.47236129033,13,1.0,1.0,2027-03-06,False
mvp_3plant,all_in,NW05,RM-COIL-SS304,2027-Q3,70219.08658064516,70219.08658064516,13,1.0,1.0,2027-06-05,False
mvp_3plant,all_in,NW05,RM-COIL-SS304,2027-Q4,28709.776258064514,28709.776258064514,13,1.0,1.0,2027-09-04,False
mvp_3plant,all_in,NW05,RM-COIL-SS304,2028-Q1,113444.9124,113444.9124,9,1.0,1.0,2028-01-01,False
mvp_3plant,all_in,NW05,RM-COIL-SS304,2028-Q2,315380.31050322583,315380.31050322583,13,1.0,1.0,2028-03-04,False
mvp_3plant,all_in,NW05,RM-COIL-SS304,2028-Q3,156579.58587096774,156579.58587096774,13,1.0,1.0,2028-06-03,False
mvp_3plant,all_in,NW05,RM-COIL-SS304,2028-Q4,18322.58322580645,18322.58322580645,5,1.0,1.0,2028-09-02,False
mvp_3plant,all_in,NW05,RM-COIL-SS316,2027-Q3,4946.818838709677,4946.818838709677,1,1.0,1.0,2027-08-28,False
mvp_3plant,all_in,NW05,RM-COIL-SS316,2027-Q4,192819.48916129032,192819.48916129032,13,1.0,1.0,2027-09-04,False
mvp_3plant,all_in,NW05,RM-COIL-SS316,2028-Q1,323960.699432258,323960.699432258,13,1.0,1.0,2027-12-04,False
mvp_3plant,all_in,NW05,RM-COIL-SS316,2028-Q2,143789.51811612904,143789.51811612904,13,1.0,1.0,2028-03-04,False
mvp_3plant,all_in,NW05,RM-COIL-SS316,2028-Q3,11967.495483870967,11967.495483870967,9,1.0,1.0,2028-06-03,False
mvp_3plant,all_in,NW05,RM-COIL-TI,2026-Q1,112190.28361290324,112190.28361290324,13,1.0,1.0,2025-11-29,False
mvp_3plant,all_in,NW05,RM-COIL-TI,2026-Q2,95889.84878709678,95889.84878709678,13,1.0,1.0,2026-02-28,False
mvp_3plant,all_in,NW05,RM-COIL-TI,2026-Q3,23587.337600000003,23587.337600000003,10,1.0,1.0,2026-05-30,False
mvp_3plant,all_in,NW05,RM-COIL-TI,2026-Q4,3482.493483870968,3482.493483870968,1,1.0,1.0,2026-11-28,False
mvp_3plant,all_in,NW05,RM-COIL-TI,2028-Q1,85056.11000000002,85056.11000000002,9,1.0,1.0,2028-01-01,False
mvp_3plant,all_in,NW05,RM-COIL-TI,2028-Q2,236458.57548387098,236458.57548387098,13,1.0,1.0,2028-03-04,False
mvp_3plant,all_in,NW05,RM-COIL-TI,2028-Q3,117396.63064516129,117396.63064516129,13,1.0,1.0,2028-06-03,False
mvp_3plant,all_in,NW05,RM-COIL-TI,2028-Q4,13737.483870967742,13737.483870967742,5,1.0,1.0,2028-09-02,False
mvp_3plant,all_in,NW05,RM-COMP-AFLAS,2026-Q2,3046.5431333333327,3046.5431333333327,13,1.0,1.0,2026-02-28,False
mvp_3plant,all_in,NW05,RM-COMP-AFLAS,2026-Q3,3811.359866666666,3811.359866666666,13,1.0,1.0,2026-05-30,False
mvp_3plant,all_in,NW05,RM-COMP-AFLAS,2026-Q4,1509.9659999999997,1509.9659999999997,14,1.0,1.0,2026-08-29,False
mvp_3plant,all_in,NW05,RM-COMP-EPDM,2026-Q4,4557.441,4557.441,14,1.0,1.0,2026-08-29,False
mvp_3plant,all_in,NW05,RM-COMP-EPDM,2027-Q1,5919.355509677419,5919.355509677419,13,1.0,1.0,2026-12-05,False
mvp_3plant,all_in,NW05,RM-COMP-EPDM,2027-Q2,2473.4831999999997,2473.4831999999997,13,1.0,1.0,2027-03-06,False
mvp_3plant,all_in,NW05,RM-COMP-EPDM,2027-Q4,126.63019354838708,126.63019354838708,1,1.0,1.0,2027-11-27,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2026-Q1,2924.527806451613,2924.527806451613,13,1.0,1.0,2025-11-29,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2026-Q2,3918.228460215054,3918.228460215054,13,1.0,1.0,2026-02-28,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2026-Q3,1689.7105333333334,1689.7105333333334,13,1.0,1.0,2026-05-30,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2026-Q4,994.4598451612903,994.4598451612903,11,1.0,1.0,2026-08-29,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2027-Q1,2578.325806451613,2578.325806451613,13,1.0,1.0,2026-12-05,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2027-Q2,5295.133161290322,5295.133161290322,13,1.0,1.0,2027-03-06,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2027-Q3,15200.244516129032,15200.244516129032,13,1.0,1.0,2027-06-05,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2027-Q4,12201.309451612902,12201.309451612902,13,1.0,1.0,2027-09-04,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2028-Q1,5413.48776344086,5413.48776344086,13,1.0,1.0,2027-12-04,False
mvp_3plant,all_in,NW05,RM-COMP-FKM,2028-Q2,535.2013333333334,535.2013333333334,4,1.0,1.0,2028-03-04,False
mvp_3plant,all_in,NW05,RM-COMP-HNBR,2026-Q4,1680.345,1680.345,10,1.0,1.0,2026-09-26,False
mvp_3plant,all_in,NW05,RM-COMP-HNBR,2027-Q1,3745.1569354838716,3745.1569354838716,13,1.0,1.0,2026-12-05,False
mvp_3plant,all_in,NW05,RM-COMP-HNBR,2027-Q2,1835.716935483871,1835.716935483871,13,1.0,1.0,2027-03-06,False
mvp_3plant,all_in,NW05,RM-COMP-HNBR,2027-Q3,183.07306451612902,183.07306451612902,4,1.0,1.0,2027-06-05,False
mvp_3plant,all_in,NW05,RM-COMP-HNBR,2027-Q4,88.02870967741936,88.02870967741936,1,1.0,1.0,2027-11-27,False
mvp_3plant,all_in,NW05,RM-COMP-HNBR,2028-Q1,2307.255866666667,2307.255866666667,5,1.0,1.0,2028-01-29,False
mvp_3plant,all_in,NW05,RM-COMP-HNBR,2028-Q2,10832.934649462366,10832.934649462366,13,1.0,1.0,2028-03-04,False
mvp_3plant,all_in,NW05,RM-COMP-HNBR,2028-Q3,7022.535548387096,7022.535548387096,13,1.0,1.0,2028-06-03,False
mvp_3plant,all_in,NW05,RM-COMP-HNBR,2028-Q4,2024.218935483871,2024.218935483871,9,1.0,1.0,2028-09-02,False
mvp_3plant,all_in,NW05,RM-COMP-NBR,2026-Q1,2504.200935483871,2504.200935483871,13,1.0,1.0,2025-11-29,False
mvp_3plant,all_in,NW05,RM-COMP-NBR,2026-Q2,3355.082264516129,3355.082264516129,13,1.0,1.0,2026-02-28,False
mvp_3plant,all_in,NW05,RM-COMP-NBR,2026-Q3,1446.8573999999999,1446.8573999999999,13,1.0,1.0,2026-05-30,False
mvp_3plant,all_in,NW05,RM-COMP-NBR,2026-Q4,78.87994838709677,78.87994838709677,2,1.0,1.0,2026-08-29,False
mvp_3plant,all_in,NW05,RM-COMP-NBR,2027-Q1,2589.4614666666666,2589.4614666666666,9,1.0,1.0,2027-01-02,False
mvp_3plant,all_in,NW05,RM-COMP-NBR,2027-Q2,6951.570017204302,6951.570017204302,13,1.0,1.0,2027-03-06,False
mvp_3plant,all_in,NW05,RM-COMP-NBR,2027-Q3,3432.2226451612905,3432.2226451612905,13,1.0,1.0,2027-06-05,False
mvp_3plant,all_in,NW05,RM-COMP-NBR,2027-Q4,451.09987096774194,451.09987096774194,4,1.0,1.0,2027-09-04,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2026-Q1,4280.56270967742,4280.56270967742,9,1.0,1.0,2025-12-27,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2026-Q2,9963.277156989247,9963.277156989247,13,1.0,1.0,2026-02-28,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2026-Q3,11198.519933333333,11198.519933333333,13,1.0,1.0,2026-05-30,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2026-Q4,8645.4962,8645.4962,14,1.0,1.0,2026-08-29,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2027-Q1,7004.265565591398,7004.265565591398,13,1.0,1.0,2026-12-05,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2027-Q2,6901.850692473118,6901.850692473118,13,1.0,1.0,2027-03-06,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2027-Q3,4698.645741935484,4698.645741935484,13,1.0,1.0,2027-06-05,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2027-Q4,6933.151677419354,6933.151677419354,13,1.0,1.0,2027-09-04,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2028-Q1,9752.353655913977,9752.353655913977,13,1.0,1.0,2027-12-04,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2028-Q2,9451.787827956989,9451.787827956989,13,1.0,1.0,2028-03-04,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2028-Q3,4095.1814838709674,4095.1814838709674,13,1.0,1.0,2028-06-03,False
mvp_3plant,all_in,NW05,RM-COMP-SILI,2028-Q4,1180.4203548387097,1180.4203548387097,9,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2026-Q1,4743.921266129032,4743.921266129032,5,1.0,1.0,2026-01-24,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2026-Q2,71297.2355172043,71297.2355172043,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2026-Q3,84086.30459166666,84086.30459166666,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2026-Q4,120205.82747500003,120205.82747500003,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2027-Q1,187207.7831948387,187207.7831948387,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2027-Q2,112354.34043903227,112354.34043903227,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2027-Q3,11472.980370967744,11472.980370967744,9,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2027-Q4,3838.311096774194,3838.311096774194,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2028-Q2,7724.908696774193,7724.908696774193,9,1.0,1.0,2028-04-01,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2028-Q3,13867.532206451611,13867.532206451611,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW01,RM-COIL-AL,2028-Q4,8909.323096774193,8909.323096774193,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2026-Q2,64370.78713333333,64370.78713333333,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2026-Q3,130012.93791666665,130012.93791666665,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2026-Q4,73460.27995,73460.27995,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2027-Q1,29601.50333870968,29601.50333870968,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2027-Q2,21996.849806451613,21996.849806451613,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2027-Q3,13893.607870967742,13893.607870967742,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2027-Q4,8199.685596774192,8199.685596774192,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2028-Q1,4398.919028387097,4398.919028387097,6,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2028-Q2,166692.45072,166692.45072,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2028-Q3,221609.8925419355,221609.8925419355,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW01,RM-COIL-HC276,2028-Q4,90950.81585806451,90950.81585806451,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2026-Q1,12185.367338709675,12185.367338709675,5,1.0,1.0,2026-01-24,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2026-Q2,73284.53179462365,73284.53179462365,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2026-Q3,86471.91106666667,86471.91106666667,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2026-Q4,99196.20779999999,99196.20779999999,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2027-Q1,69215.88771774193,69215.88771774193,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2027-Q2,24418.548,24418.548,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2027-Q3,14898.60041935484,14898.60041935484,5,1.0,1.0,2027-07-31,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2027-Q4,65440.90753548387,65440.90753548387,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2028-Q1,87753.559607957,87753.559607957,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2028-Q2,143326.16831462368,143326.16831462368,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2028-Q3,147239.9007935484,147239.9007935484,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW01,RM-COIL-NI,2028-Q4,58356.299845161295,58356.299845161295,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW01,RM-COIL-SS304,2026-Q4,5822.333999999999,5822.333999999999,10,1.0,1.0,2026-09-26,False
mvp_3plant,expected_value,NW01,RM-COIL-SS304,2027-Q1,12389.936774193548,12389.936774193548,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW01,RM-COIL-SS304,2027-Q2,6482.974580645161,6482.974580645161,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW01,RM-COIL-SS304,2027-Q3,534.0774193548386,534.0774193548386,4,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW01,RM-COIL-SS304,2027-Q4,241.7194838709677,241.7194838709677,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW01,RM-COIL-SS316,2027-Q1,37136.93053333333,37136.93053333333,9,1.0,1.0,2027-01-02,False
mvp_3plant,expected_value,NW01,RM-COIL-SS316,2027-Q2,126671.14724086021,126671.14724086021,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW01,RM-COIL-SS316,2027-Q3,105645.29012903225,105645.29012903225,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW01,RM-COIL-SS316,2027-Q4,79296.11059677419,79296.11059677419,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW01,RM-COIL-SS316,2028-Q1,57167.8839,57167.8839,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW01,RM-COIL-SS316,2028-Q2,54950.855725806454,54950.855725806454,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW01,RM-COIL-SS316,2028-Q3,41806.13784193548,41806.13784193548,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW01,RM-COIL-SS316,2028-Q4,18178.000032258064,18178.000032258064,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW01,RM-COIL-TI,2026-Q4,2437.46,2437.46,5,1.0,1.0,2026-10-31,False
mvp_3plant,expected_value,NW01,RM-COIL-TI,2027-Q1,15858.218032258066,15858.218032258066,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW01,RM-COIL-TI,2027-Q2,13595.78438548387,13595.78438548387,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW01,RM-COIL-TI,2027-Q3,12191.055806451612,12191.055806451612,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW01,RM-COIL-TI,2027-Q4,21811.774703225805,21811.774703225805,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW01,RM-COIL-TI,2028-Q1,123700.42098301076,123700.42098301076,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW01,RM-COIL-TI,2028-Q2,207784.66122666668,207784.66122666668,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW01,RM-COIL-TI,2028-Q3,119729.34560322581,119729.34560322581,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW01,RM-COIL-TI,2028-Q4,10784.724096774193,10784.724096774193,5,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW01,RM-COMP-AFLAS,2026-Q1,334.6504112903225,334.6504112903225,5,1.0,1.0,2026-01-24,False
mvp_3plant,expected_value,NW01,RM-COMP-AFLAS,2026-Q2,1781.172738709677,1781.172738709677,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW01,RM-COMP-AFLAS,2026-Q3,1626.620975,1626.620975,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW01,RM-COMP-AFLAS,2026-Q4,366.347625,366.347625,10,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW01,RM-COMP-AFLAS,2028-Q2,61.89096774193547,61.89096774193547,5,1.0,1.0,2028-04-29,False
mvp_3plant,expected_value,NW01,RM-COMP-AFLAS,2028-Q3,262.76516129032257,262.76516129032257,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW01,RM-COMP-AFLAS,2028-Q4,252.51387096774192,252.51387096774192,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW01,RM-COMP-EPDM,2026-Q2,1665.5870666666665,1665.5870666666665,9,1.0,1.0,2026-03-28,False
mvp_3plant,expected_value,NW01,RM-COMP-EPDM,2026-Q3,3241.661233333333,3241.661233333333,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW01,RM-COMP-EPDM,2026-Q4,2250.707,2250.707,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW01,RM-COMP-EPDM,2027-Q1,985.9541212903225,985.9541212903225,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW01,RM-COMP-EPDM,2027-Q2,590.7497238709677,590.7497238709677,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW01,RM-COMP-EPDM,2027-Q3,1040.247406451613,1040.247406451613,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW01,RM-COMP-EPDM,2027-Q4,4380.3787354838705,4380.3787354838705,13,1.0,1.0,2027-09-04,False
mvp_3plant,expected_value,NW01,RM-COMP-EPDM,2028-Q1,3371.648516129032,3371.648516129032,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW01,RM-COMP-EPDM,2028-Q2,683.124,683.124,9,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2026-Q1,323.2337661290323,323.2337661290323,5,1.0,1.0,2026-01-24,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2026-Q2,1720.4077838709677,1720.4077838709677,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2026-Q3,1571.1285750000002,1571.1285750000002,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2026-Q4,8282.921625,8282.921625,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2027-Q1,12797.027922580644,12797.027922580644,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2027-Q2,4517.294400000001,4517.294400000001,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2027-Q4,319.58245161290324,319.58245161290324,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2028-Q1,2848.7415000000005,2848.7415000000005,9,1.0,1.0,2028-01-01,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2028-Q2,6546.774193548386,6546.774193548386,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2028-Q3,3392.01464516129,3392.01464516129,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW01,RM-COMP-FKM,2028-Q4,425.8676612903226,425.8676612903226,5,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW01,RM-COMP-HNBR,2026-Q1,490.816064516129,490.816064516129,13,1.0,1.0,2025-11-29,False
mvp_3plant,expected_value,NW01,RM-COMP-HNBR,2026-Q2,2999.7950021505376,2999.7950021505376,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW01,RM-COMP-HNBR,2026-Q3,4673.491233333333,4673.491233333333,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW01,RM-COMP-HNBR,2026-Q4,2873.5067483870966,2873.5067483870966,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW01,RM-COMP-HNBR,2027-Q1,315.0541935483871,315.0541935483871,4,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW01,RM-COMP-HNBR,2027-Q4,22.503870967741936,22.503870967741936,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW01,RM-COMP-NBR,2028-Q2,50.88812903225806,50.88812903225806,5,1.0,1.0,2028-04-29,False
mvp_3plant,expected_value,NW01,RM-COMP-NBR,2028-Q3,216.05135483870967,216.05135483870967,13,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW01,RM-COMP-NBR,2028-Q4,207.62251612903225,207.62251612903225,13,1.0,1.0,2028-09-02,False
mvp_3plant,expected_value,NW01,RM-COMP-SILI,2026-Q1,379.71093548387097,379.71093548387097,13,1.0,1.0,2025-11-29,False
mvp_3plant,expected_value,NW01,RM-COMP-SILI,2026-Q2,567.7609311827957,567.7609311827957,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW01,RM-COMP-SILI,2026-Q3,203.81903333333332,203.81903333333332,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW01,RM-COMP-SILI,2026-Q4,160.43315161290326,160.43315161290326,6,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW01,RM-COMP-SILI,2027-Q1,747.115284516129,747.115284516129,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW01,RM-COMP-SILI,2027-Q2,585.0694380645161,585.0694380645161,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW01,RM-COMP-SILI,2027-Q3,129.79794193548386,129.79794193548386,9,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW01,RM-COMP-SILI,2027-Q4,11.157890322580643,11.157890322580643,1,1.0,1.0,2027-11-27,False
mvp_3plant,expected_value,NW02,RM-COIL-AL,2026-Q3,25504.1766,25504.1766,9,1.0,1.0,2026-06-27,False
mvp_3plant,expected_value,NW02,RM-COIL-AL,2026-Q4,67287.4524,67287.4524,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW02,RM-COIL-AL,2027-Q1,31302.44780645161,31302.44780645161,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW02,RM-COIL-AL,2027-Q2,3207.6589999999997,3207.6589999999997,4,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW02,RM-COIL-AL,2027-Q4,33671.74412903227,33671.74412903227,5,1.0,1.0,2027-10-30,False
mvp_3plant,expected_value,NW02,RM-COIL-AL,2028-Q1,157347.27770322582,157347.27770322582,13,1.0,1.0,2027-12-04,False
mvp_3plant,expected_value,NW02,RM-COIL-AL,2028-Q2,126149.66578064517,126149.66578064517,13,1.0,1.0,2028-03-04,False
mvp_3plant,expected_value,NW02,RM-COIL-AL,2028-Q3,27001.133419354843,27001.133419354843,9,1.0,1.0,2028-06-03,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2026-Q1,18275.715274193546,18275.715274193546,9,1.0,1.0,2025-12-27,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2026-Q2,41714.434359139785,41714.434359139785,13,1.0,1.0,2026-02-28,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2026-Q3,29055.971266666664,29055.971266666664,13,1.0,1.0,2026-05-30,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2026-Q4,73154.95809999999,73154.95809999999,14,1.0,1.0,2026-08-29,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2027-Q1,436739.60964774195,436739.60964774195,13,1.0,1.0,2026-12-05,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2027-Q2,500202.3592393548,500202.3592393548,13,1.0,1.0,2027-03-06,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2027-Q3,238136.32188870967,238136.32188870967,13,1.0,1.0,2027-06-05,False
mvp_3plant,expected_value,NW02,RM-COIL-HC276,2027-Q4,216205.05984677418,216205.05984677418,13,1.0,1.0,2027-09-04,False
