scope_id,scenario,plant,work_center,week,nominal_available_capacity_hours,scheduled_maintenance_hours,downtime_buffer_hours,effective_available_capacity_hours,total_load_hours,overload_hours,overload_pct,bottleneck_flag
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W19,43.0,0.0,2.15,40.85,10646.7782,10605.9282,259.631045,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W20,43.0,0.0,2.15,40.85,11834.5888,11793.7388,288.708416,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W21,43.0,0.0,2.15,40.85,13564.3586,13523.5086,331.052842,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W22,43.0,0.0,2.15,40.85,12989.3762,12948.5262,316.977386,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W23,43.0,6.0,2.15,34.85,10866.4728,10831.6228,310.806967,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W24,43.0,0.0,2.15,40.85,13319.1008,13278.2508,325.048979,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W25,43.0,0.0,2.15,40.85,13426.99,13386.14,327.690086,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W26,43.0,0.0,2.15,40.85,13010.8248,12969.9748,317.502443,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W27,43.0,0.0,2.15,40.85,14471.5276,14430.6776,353.260161,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W28,43.0,0.0,2.15,40.85,11255.1017,11214.2517,274.522687,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W29,43.0,0.0,2.15,40.85,11146.2813,11105.4313,271.858784,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W30,43.0,0.0,2.15,40.85,13043.9199,13003.0699,318.312606,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W31,43.0,6.0,2.15,34.85,13791.7184,13756.8684,394.745147,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W32,43.0,0.0,2.15,40.85,13791.4005,13750.5505,336.610784,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W33,43.0,0.0,2.15,40.85,11386.7353,11345.8853,277.745051,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W34,43.0,0.0,2.15,40.85,11112.6227,11071.7727,271.034828,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W35,43.0,0.0,2.15,40.85,14017.5945,13976.7445,342.147969,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W36,43.0,0.0,2.15,40.85,14383.8149,14342.9649,351.112971,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W37,43.0,0.0,2.15,40.85,13810.9636,13770.1136,337.089685,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W38,43.0,0.0,2.15,40.85,10869.0702,10828.2202,265.072711,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W39,43.0,6.0,2.15,34.85,11161.213,11126.363,319.264362,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W40,43.0,0.0,2.15,40.85,12793.3365,12752.4865,312.178371,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W41,43.0,0.0,2.15,40.85,12673.7067,12632.8567,309.249858,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W42,43.0,0.0,2.15,40.85,14097.6243,14056.7743,344.107082,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W43,43.0,0.0,2.15,40.85,11850.5779,11809.7279,289.099827,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W44,43.0,0.0,2.15,40.85,13320.7891,13279.9391,325.090309,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W45,43.0,0.0,2.15,40.85,14032.3188,13991.4688,342.508417,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W46,43.0,0.0,2.15,40.85,11622.8654,11582.0154,283.52547,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W47,43.0,6.0,2.15,34.85,12237.1392,12202.2892,350.137424,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W48,43.0,0.0,2.15,40.85,11161.9626,11121.1126,272.242659,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W49,43.0,0.0,2.15,40.85,11413.9177,11373.0677,278.41047,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W50,43.0,0.0,2.15,40.85,13100.8139,13059.9639,319.705359,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W51,43.0,0.0,2.15,40.85,11382.2503,11341.4003,277.635258,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2026-W52,43.0,0.0,2.15,40.85,12449.8359,12408.9859,303.769545,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W01,43.0,0.0,2.15,40.85,11223.7492,11182.8992,273.755182,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W02,43.0,0.0,2.15,40.85,11962.1924,11921.3424,291.832127,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W03,43.0,0.0,2.15,40.85,11608.591,11567.741,283.176034,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W04,43.0,0.0,2.15,40.85,14077.584,14036.734,343.616499,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W05,43.0,0.0,2.15,40.85,13230.6605,13189.8105,322.883977,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W06,43.0,0.0,2.15,40.85,12699.9423,12659.0923,309.892099,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W07,43.0,6.0,2.15,34.85,13611.0899,13576.2399,389.562119,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W08,43.0,0.0,2.15,40.85,13631.4355,13590.5855,332.69487,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W09,43.0,0.0,2.15,40.85,12500.4804,12459.6304,305.009312,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W10,43.0,0.0,2.15,40.85,11205.146,11164.296,273.29978,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W11,43.0,0.0,2.15,40.85,11956.6936,11915.8436,291.697518,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W12,43.0,0.0,2.15,40.85,11490.2292,11449.3792,280.278561,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W13,43.0,0.0,2.15,40.85,13310.6842,13269.8342,324.842942,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W14,43.0,0.0,2.15,40.85,12217.22,12176.37,298.075153,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W15,43.0,6.0,2.15,34.85,13517.5758,13482.7258,386.878789,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W16,43.0,0.0,2.15,40.85,12479.4126,12438.5626,304.493576,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W17,43.0,0.0,2.15,40.85,14085.8576,14045.0076,343.819035,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W18,43.0,0.0,2.15,40.85,12581.7638,12540.9138,306.999114,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W19,43.0,0.0,2.15,40.85,13990.8344,13949.9844,341.492886,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W20,43.0,0.0,2.15,40.85,11412.2912,11371.4412,278.370654,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W21,43.0,0.0,2.15,40.85,12327.282,12286.432,300.769449,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W22,43.0,0.0,2.15,40.85,12409.7804,12368.9304,302.788994,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W23,43.0,6.0,2.15,34.85,12711.8092,12676.9592,363.757796,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W24,43.0,0.0,2.15,40.85,11166.3158,11125.4658,272.349224,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W25,43.0,0.0,2.15,40.85,13412.7554,13371.9054,327.341625,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W26,43.0,0.0,2.15,40.85,13113.8526,13073.0026,320.024543,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W27,43.0,0.0,2.15,40.85,11985.314,11944.464,292.39814,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W28,43.0,0.0,2.15,40.85,12829.1428,12788.2928,313.054903,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W29,43.0,0.0,2.15,40.85,13135.2744,13094.4244,320.548945,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W30,43.0,0.0,2.15,40.85,10951.7736,10910.9236,267.097273,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W31,43.0,6.0,2.15,34.85,13582.9466,13548.0966,388.754565,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W32,43.0,0.0,2.15,40.85,12407.1916,12366.3416,302.725621,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W33,43.0,0.0,2.15,40.85,12139.3468,12098.4968,296.168832,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W34,43.0,0.0,2.15,40.85,13544.2182,13503.3682,330.559809,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W35,43.0,0.0,2.15,40.85,12587.0924,12546.2424,307.129557,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W36,43.0,0.0,2.15,40.85,12805.5888,12764.7388,312.478306,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W37,43.0,0.0,2.15,40.85,11543.3372,11502.4872,281.578634,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W38,43.0,0.0,2.15,40.85,13025.842,12984.992,317.870061,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W39,43.0,6.0,2.15,34.85,14129.512,14094.662,404.437934,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W40,43.0,0.0,2.15,40.85,13694.1748,13653.3248,334.230717,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W41,43.0,0.0,2.15,40.85,12055.8256,12014.9756,294.12425,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W42,43.0,0.0,2.15,40.85,12798.5916,12757.7416,312.307016,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W43,43.0,0.0,2.15,40.85,13172.3712,13131.5212,321.457067,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W44,43.0,0.0,2.15,40.85,11631.518,11590.668,283.737283,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W45,43.0,0.0,2.15,40.85,11719.0178,11678.1678,285.879261,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W46,43.0,0.0,2.15,40.85,13271.3716,13230.5216,323.880578,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W47,43.0,6.0,2.15,34.85,11276.7924,11241.9424,322.580844,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W48,43.0,0.0,2.15,40.85,12947.8492,12906.9992,315.960813,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W49,43.0,0.0,2.15,40.85,11455.3788,11414.5288,279.42543,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W50,43.0,0.0,2.15,40.85,13437.9566,13397.1066,327.958546,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W51,43.0,0.0,2.15,40.85,13114.8684,13074.0184,320.04941,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2027-W52,43.0,0.0,2.15,40.85,11792.9604,11752.1104,287.68936,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W01,43.0,0.0,2.15,40.85,12842.5748,12801.7248,313.383716,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W02,43.0,0.0,2.15,40.85,11718.0948,11677.2448,285.856666,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W03,43.0,0.0,2.15,40.85,12961.3898,12920.5398,316.292284,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W04,43.0,0.0,2.15,40.85,13603.6498,13562.7998,332.014683,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W05,43.0,0.0,2.15,40.85,11322.1098,11281.2598,276.163031,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W06,43.0,0.0,2.15,40.85,12772.7094,12731.8594,311.673425,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W07,43.0,6.0,2.15,34.85,11937.6358,11902.7858,341.543352,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W08,43.0,0.0,2.15,40.85,13277.9754,13237.1254,324.042237,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W09,43.0,0.0,2.15,40.85,10818.8954,10778.0454,263.844441,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W10,43.0,0.0,2.15,40.85,13025.5628,12984.7128,317.863226,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W11,43.0,0.0,2.15,40.85,12803.3752,12762.5252,312.424118,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W12,43.0,0.0,2.15,40.85,14133.5888,14092.7388,344.987486,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W13,43.0,0.0,2.15,40.85,13101.5498,13060.6998,319.723373,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W14,43.0,0.0,2.15,40.85,13470.48,13429.63,328.754712,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W15,43.0,6.0,2.15,34.85,10781.3368,10746.4868,308.36404,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W16,43.0,0.0,2.15,40.85,13139.7594,13098.9094,320.658737,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W17,43.0,0.0,2.15,40.85,10985.1772,10944.3272,267.914987,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W18,43.0,0.0,2.15,40.85,13186.4624,13145.6124,321.802017,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W19,43.0,0.0,2.15,40.85,13521.4064,13480.5564,330.001381,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W20,43.0,0.0,2.15,40.85,13574.8354,13533.9854,331.309312,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W21,43.0,0.0,2.15,40.85,11154.302,11113.452,272.055129,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W22,43.0,0.0,2.15,40.85,12611.5968,12570.7468,307.72942,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W23,43.0,6.0,2.15,34.85,12978.6346,12943.7846,371.414192,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W24,43.0,0.0,2.15,40.85,13747.7284,13706.8784,335.541699,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W25,43.0,0.0,2.15,40.85,13990.3832,13949.5332,341.481841,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W26,43.0,0.0,2.15,40.85,12146.9256,12106.0756,296.35436,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W27,43.0,0.0,2.15,40.85,12718.074,12677.224,310.335961,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W28,43.0,0.0,2.15,40.85,12847.7806,12806.9306,313.511153,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W29,43.0,0.0,2.15,40.85,11024.986,10984.136,268.889498,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W30,43.0,0.0,2.15,40.85,14039.6,13998.75,342.686659,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W31,43.0,6.0,2.15,34.85,14584.5278,14549.6778,417.494341,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W32,43.0,0.0,2.15,40.85,13763.5972,13722.7472,335.930164,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W33,43.0,0.0,2.15,40.85,13929.4596,13888.6096,339.990443,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W34,43.0,0.0,2.15,40.85,13511.3582,13470.5082,329.755403,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W35,43.0,0.0,2.15,40.85,13381.4856,13340.6356,326.576147,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W36,43.0,0.0,2.15,40.85,11504.1758,11463.3258,280.619971,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W37,43.0,0.0,2.15,40.85,14619.2572,14578.4072,356.876553,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W38,43.0,0.0,2.15,40.85,11823.2474,11782.3974,288.430781,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W39,43.0,6.0,2.15,34.85,11158.5376,11123.6876,319.187593,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W40,43.0,0.0,2.15,40.85,13723.3224,13682.4724,334.944245,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W41,43.0,0.0,2.15,40.85,14433.0246,14392.1746,352.317616,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W42,43.0,0.0,2.15,40.85,13274.2192,13233.3692,323.950286,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W43,43.0,0.0,2.15,40.85,11866.3814,11825.5314,289.486693,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W44,43.0,0.0,2.15,40.85,14438.0056,14397.1556,352.43955,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W45,43.0,0.0,2.15,40.85,12339.2154,12298.3654,301.061576,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W46,43.0,0.0,2.15,40.85,13518.3704,13477.5204,329.92706,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W47,43.0,6.0,2.15,34.85,11387.1866,11352.3366,325.748539,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W48,43.0,0.0,2.15,40.85,10582.462,10541.612,258.056597,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W49,43.0,0.0,2.15,40.85,12095.5334,12054.6834,295.096289,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W50,43.0,0.0,2.15,40.85,11937.3236,11896.4736,291.223344,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W51,43.0,0.0,2.15,40.85,13372.6666,13331.8166,326.360259,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_2,2028-W52,43.0,0.0,2.15,40.85,13688.0916,13647.2416,334.081802,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W01,43.0,0.0,2.15,40.85,9247.4056,9206.5556,225.374678,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W02,43.0,0.0,2.15,40.85,9140.8996,9100.0496,222.767432,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W03,43.0,0.0,2.15,40.85,8489.4326,8448.5826,206.819647,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W04,43.0,0.0,2.15,40.85,9025.16,8984.31,219.934149,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W05,43.0,0.0,2.15,40.85,8259.7104,8218.8604,201.196093,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W06,43.0,6.0,2.15,34.85,9084.7298,9049.8798,259.680912,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W07,43.0,0.0,2.15,40.85,9405.9864,9365.1364,229.256705,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W08,43.0,0.0,2.15,40.85,9025.1884,8984.3384,219.934845,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W09,43.0,0.0,2.15,40.85,8972.38,8931.53,218.642105,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W10,43.0,0.0,2.15,40.85,10301.3092,10260.4592,251.174032,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W11,43.0,0.0,2.15,40.85,8474.0604,8433.2104,206.443339,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W12,43.0,0.0,2.15,40.85,9492.8146,9451.9646,231.382242,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W13,43.0,0.0,2.15,40.85,8106.3568,8065.5068,197.442027,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W14,43.0,6.0,2.15,34.85,8741.2954,8706.4454,249.826267,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W15,43.0,0.0,2.15,40.85,8749.6576,8708.8076,213.189905,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W16,43.0,0.0,2.15,40.85,10363.9208,10323.0708,252.706752,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W17,43.0,0.0,2.15,40.85,9696.0604,9655.2104,236.35766,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W18,43.0,0.0,2.15,40.85,9490.3562,9449.5062,231.322061,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W19,43.0,0.0,2.15,40.85,8218.9308,8178.0808,200.197816,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W20,43.0,0.0,2.15,40.85,9586.2192,9545.3692,233.668769,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W21,43.0,0.0,2.15,40.85,9967.86,9927.01,243.011261,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W22,43.0,6.0,2.15,34.85,8557.4878,8522.6378,244.552017,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W23,43.0,0.0,2.15,40.85,10522.3994,10481.5494,256.586277,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W24,43.0,0.0,2.15,40.85,9821.4008,9780.5508,239.425968,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W25,43.0,0.0,2.15,40.85,10095.3174,10054.4674,246.131393,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W26,43.0,0.0,2.15,40.85,9378.649,9337.799,228.587491,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W27,43.0,0.0,2.15,40.85,9400.0862,9359.2362,229.112269,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W28,43.0,0.0,2.15,40.85,7653.1148,7612.2648,186.346752,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W29,43.0,0.0,2.15,40.85,8902.3814,8861.5314,216.928553,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W30,43.0,6.0,2.15,34.85,9876.235,9841.385,282.392683,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W31,43.0,0.0,2.15,40.85,9705.118,9664.268,236.579388,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W32,43.0,0.0,2.15,40.85,9144.061,9103.211,222.844823,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W33,43.0,0.0,2.15,40.85,8159.6208,8118.7708,198.745919,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W34,43.0,0.0,2.15,40.85,7750.4438,7709.5938,188.729346,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W35,43.0,0.0,2.15,40.85,7602.4962,7561.6462,185.107618,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W36,43.0,0.0,2.15,40.85,9511.6158,9470.7658,231.842492,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W37,43.0,0.0,2.15,40.85,10119.7088,10078.8588,246.72849,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W38,43.0,6.0,2.15,34.85,8268.653,8233.803,236.264075,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W39,43.0,0.0,2.15,40.85,9689.1126,9648.2626,236.187579,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W40,43.0,0.0,2.15,40.85,9307.0236,9266.1736,226.834115,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W41,43.0,0.0,2.15,40.85,8007.234,7966.384,195.01552,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W42,43.0,0.0,2.15,40.85,8647.1294,8606.2794,210.680034,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W43,43.0,0.0,2.15,40.85,8454.1608,8413.3108,205.956201,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W44,43.0,0.0,2.15,40.85,8045.8344,8004.9844,195.96045,True
mvp_3plant,maintenance_overrun,NW01,P01_NW01_PRESS_3,2026-W45,43.0,0.0,2.15,40.85,8558.6782,8517.8282,208.514766,True
