scenario_name,scenario_confidence,project_id,plant,material,work_center,year,week,demand_qty,demand_hours,reason_code
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,3,228.96774193548387,5.861574193548387,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,4,228.96774193548387,5.861574193548387,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,5,428.0889877641824,10.95907808676307,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,6,461.2758620689655,11.808662068965518,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,7,461.2758620689655,11.808662068965518,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,8,461.2758620689655,11.808662068965518,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,9,411.3092324805339,10.52951635150167,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,10,391.3225806451613,10.01785806451613,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,11,391.3225806451613,10.01785806451613,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,12,391.3225806451613,10.01785806451613,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,13,430.5827956989247,11.022919569892473,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,14,528.7333333333333,13.535573333333334,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,15,528.7333333333333,13.535573333333334,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,16,528.7333333333333,13.535573333333334,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,17,528.7333333333333,13.535573333333334,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,18,578.0645161290322,14.798451612903225,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,19,578.0645161290322,14.798451612903225,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,20,578.0645161290322,14.798451612903225,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,21,578.0645161290322,14.798451612903225,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,22,527.4752688172043,13.503366881720432,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,23,489.53333333333336,12.532053333333335,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,24,489.53333333333336,12.532053333333335,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,25,489.53333333333336,12.532053333333335,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,26,448.89247311827955,11.491647311827958,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,27,347.2903225806451,8.890632258064516,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,28,347.2903225806451,8.890632258064516,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,29,347.2903225806451,8.890632258064516,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,30,347.2903225806451,8.890632258064516,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,31,229.61290322580646,5.878090322580646,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,32,210.0,5.376,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,33,210.0,5.376,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,34,210.0,5.376,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,35,160.5,4.1088000000000005,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,36,94.5,2.4192,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,37,94.5,2.4192,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,38,94.5,2.4192,READY
all_in,1.0,SF-100063,NW08,MAT-100891,P01_NW08_ASSY_1,2028,39,81.0,2.0736,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,44,192.63333333333333,5.496471111111111,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,45,1348.4333333333334,38.47529777777778,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,46,1348.4333333333334,38.47529777777778,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,47,1348.4333333333334,38.47529777777778,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,48,1348.4333333333334,38.47529777777778,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,49,1748.568817204301,49.89249691756273,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,50,1815.258064516129,51.795363440860214,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,51,1815.258064516129,51.795363440860214,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,52,1815.258064516129,51.795363440860214,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2026,53,1037.2903225806451,29.59735053763441,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,1,2017.8064516129032,57.574744086021504,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,2,2017.8064516129032,57.574744086021504,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,3,2017.8064516129032,57.574744086021504,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,4,2017.8064516129032,57.574744086021504,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,5,2562.75,73.1238,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,6,2562.75,73.1238,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,7,2562.75,73.1238,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,8,2562.75,73.1238,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,9,1951.1935483870968,55.6740559139785,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,10,1951.1935483870968,55.6740559139785,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,11,1951.1935483870968,55.6740559139785,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,12,1951.1935483870968,55.6740559139785,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,13,1730.8924731182797,49.38813189964158,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,14,1565.6666666666667,44.67368888888889,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,15,1565.6666666666667,44.67368888888889,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,16,1565.6666666666667,44.67368888888889,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,17,1522.1397849462364,43.43172186379928,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,18,1413.3225806451612,40.32680430107527,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,19,1413.3225806451612,40.32680430107527,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,20,1413.3225806451612,40.32680430107527,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,21,1413.3225806451612,40.32680430107527,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,22,985.1032258064516,28.10827870967742,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,23,913.7333333333333,26.07185777777778,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,24,913.7333333333333,26.07185777777778,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,25,913.7333333333333,26.07185777777778,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,26,586.4387096774194,16.7330511827957,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,27,340.96774193548384,9.728946236559139,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,28,340.96774193548384,9.728946236559139,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,29,340.96774193548384,9.728946236559139,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,30,292.258064516129,8.339096774193548,READY
all_in,1.0,SF-100065,NW01,MAT-101458,P01_NW01_ASSY_1,2027,52,576.516129032258,16.44992688172043,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,5,127.28571428571428,2.668757142857143,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,6,891.0,18.6813,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,7,891.0,18.6813,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,8,891.0,18.6813,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,9,963.9400921658986,20.210610599078343,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,10,1401.5806451612902,29.386474193548388,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,11,1401.5806451612902,29.386474193548388,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,12,1401.5806451612902,29.386474193548388,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,13,1401.5806451612902,29.386474193548388,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,14,1861.9516129032259,39.038918817204305,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,15,2046.1000000000001,42.89989666666667,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,16,2046.1000000000001,42.89989666666667,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,17,2046.1000000000001,42.89989666666667,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,18,1902.0709677419354,39.88008795698925,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,19,1710.032258064516,35.853676344086026,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,20,1710.032258064516,35.853676344086026,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,21,1710.032258064516,35.853676344086026,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,22,1710.032258064516,35.853676344086026,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,23,1330.4666666666667,27.895451111111115,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,24,1330.4666666666667,27.895451111111115,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,25,1330.4666666666667,27.895451111111115,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,26,1330.4666666666667,27.895451111111115,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,27,1442.552688172043,30.245521362007175,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,28,1487.3870967741934,31.18554946236559,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,29,1487.3870967741934,31.18554946236559,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,30,1487.3870967741934,31.18554946236559,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,31,1327.967741935484,27.843056989247316,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,32,929.4193548387096,19.486825806451613,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,33,929.4193548387096,19.486825806451613,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,34,929.4193548387096,19.486825806451613,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,35,929.4193548387096,19.486825806451613,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,36,754.9741935483871,15.829292258064518,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,37,725.9,15.219703333333333,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,38,725.9,15.219703333333333,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,39,725.9,15.219703333333333,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,40,531.4870967741936,11.143512795698925,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,41,385.6774193548387,8.086369892473119,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,42,385.6774193548387,8.086369892473119,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,43,385.6774193548387,8.086369892473119,READY
all_in,1.0,SF-100065,NW02,MAT-100792,P01_NW02_PRESS_6,2026,44,330.5806451612903,6.9311741935483875,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,1,387.0322580645161,7.734194623655914,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,2,387.0322580645161,7.734194623655914,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,3,387.0322580645161,7.734194623655914,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,4,387.0322580645161,7.734194623655914,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,5,532.0,10.631133333333334,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,6,532.0,10.631133333333334,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,7,532.0,10.631133333333334,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,8,532.0,10.631133333333334,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,9,717.8387096774194,14.344810215053766,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,10,717.8387096774194,14.344810215053766,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,11,717.8387096774194,14.344810215053766,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,12,717.8387096774194,14.344810215053766,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,13,766.4451612903226,15.316129139784948,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,14,802.9,16.044618333333336,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,15,802.9,16.044618333333336,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,16,802.9,16.044618333333336,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,17,728.5322580645161,14.55850295698925,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,18,542.6129032258065,10.843214516129034,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,19,542.6129032258065,10.843214516129034,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,20,542.6129032258065,10.843214516129034,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,21,542.6129032258065,10.843214516129034,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,22,502.51612903225805,10.041947311827958,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,23,495.8333333333333,9.908402777777779,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,24,495.8333333333333,9.908402777777779,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,25,495.8333333333333,9.908402777777779,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,26,372.6290322580645,7.446370161290323,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,27,280.22580645161287,5.599845698924731,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,28,280.22580645161287,5.599845698924731,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,29,280.22580645161287,5.599845698924731,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,30,269.1290322580645,5.378095161290323,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,31,202.54838709677418,4.047591935483871,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,32,202.54838709677418,4.047591935483871,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,33,202.54838709677418,4.047591935483871,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,34,202.54838709677418,4.047591935483871,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,35,158.2043010752688,3.1614492831541225,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,36,140.46666666666667,2.8069922222222226,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,37,140.46666666666667,2.8069922222222226,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,38,140.46666666666667,2.8069922222222226,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,39,80.26666666666667,1.6039955555555556,READY
all_in,1.0,SF-100068,NW15,MAT-101198,P01_NW15_OVEN_1,2027,52,110.58064516129032,2.2097698924731186,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,39,81.58064516129032,1.5418741935483868,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,40,190.3548387096774,3.5977064516129023,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,41,190.3548387096774,3.5977064516129023,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,42,190.3548387096774,3.5977064516129023,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,43,190.3548387096774,3.5977064516129023,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,44,177.56666666666666,3.3560099999999995,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,45,177.56666666666666,3.3560099999999995,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,46,177.56666666666666,3.3560099999999995,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,47,177.56666666666666,3.3560099999999995,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,48,211.21720430107524,3.9920051612903213,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,49,224.6774193548387,4.246403225806451,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,50,224.6774193548387,4.246403225806451,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,51,224.6774193548387,4.246403225806451,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2027,52,160.48387096774192,3.0331451612903217,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,1,335.3225806451613,6.337596774193547,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,2,335.3225806451613,6.337596774193547,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,3,335.3225806451613,6.337596774193547,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,4,335.3225806451613,6.337596774193547,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,5,281.48943270300333,5.3201502780867616,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,6,272.51724137931035,5.150575862068965,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,7,272.51724137931035,5.150575862068965,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,8,272.51724137931035,5.150575862068965,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,9,215.44271412680754,4.071867296996662,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,10,192.61290322580643,3.640383870967741,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,11,192.61290322580643,3.640383870967741,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,12,192.61290322580643,3.640383870967741,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,13,175.11397849462364,3.3096541935483863,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,14,131.36666666666667,2.48283,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,15,131.36666666666667,2.48283,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,16,131.36666666666667,2.48283,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,17,131.36666666666667,2.48283,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,18,112.6774193548387,2.1296032258064512,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,19,112.6774193548387,2.1296032258064512,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,20,112.6774193548387,2.1296032258064512,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,21,112.6774193548387,2.1296032258064512,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,22,78.4236559139785,1.4822070967741934,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,23,52.733333333333334,0.9966599999999999,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,24,52.733333333333334,0.9966599999999999,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,25,52.733333333333334,0.9966599999999999,READY
all_in,1.0,SF-100070,NW12,MAT-101222,P01_NW12_GRINDING_1,2028,26,37.666666666666664,0.7118999999999999,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,1,1064.6774193548388,24.34562365591398,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,2,1064.6774193548388,24.34562365591398,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,3,1064.6774193548388,24.34562365591398,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,4,1064.6774193548388,24.34562365591398,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,5,2162.75,49.454883333333335,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,6,2162.75,49.454883333333335,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,7,2162.75,49.454883333333335,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,8,2162.75,49.454883333333335,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,9,1865.1612903225805,42.650021505376344,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,10,1865.1612903225805,42.650021505376344,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,11,1865.1612903225805,42.650021505376344,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,12,1865.1612903225805,42.650021505376344,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,13,2507.0881720430107,57.32874953405018,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,14,2988.5333333333333,68.33779555555556,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,15,2988.5333333333333,68.33779555555556,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,16,2988.5333333333333,68.33779555555556,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,17,2806.989247311828,64.18648745519712,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,18,2353.1290322580644,53.80821720430107,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,19,2353.1290322580644,53.80821720430107,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,20,2353.1290322580644,53.80821720430107,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,21,2353.1290322580644,53.80821720430107,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,22,1901.3612903225808,43.477794838709684,READY
all_in,1.0,SF-100076,NW03,MAT-101443,P01_NW03_PRES_8_1,2027,23,1826.0666666666666,41.75605777777778,READY
