scope_id,quarter_id,project_id,previous_action_type,previous_action_score,previous_top_driver,previous_confidence,action_outcome_status,carry_over_flag,learning_note
denmark_demo,2027-Q2,SF-100283,buy_now,0.0,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100283,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100283,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100283,split_production,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100283,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100283,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100283,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100284,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100284,buy_now,0.152159,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100284,buy_now,0.152159,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q4,SF-100284,buy_now,0.152159,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q1,SF-100284,buy_now,0.152159,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q4; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q2,SF-100284,buy_now,0.152159,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100284,buy_now,0.152159,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100284,buy_now,0.152159,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100284,buy_now,0.152159,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100284,split_production,0.152159,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100284,buy_now,0.152159,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100284,buy_now,0.152159,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100294,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100294,buy_now,0.160732,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100294,split_production,0.160732,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2026-Q4,SF-100294,buy_now,0.160732,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q3; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q1,SF-100294,buy_now,0.160732,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q4; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q2,SF-100294,split_production,0.160732,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100294,buy_now,0.160732,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100294,buy_now,0.160732,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100294,buy_now,0.160732,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100294,buy_now,0.160732,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100294,buy_now,0.160732,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100294,buy_now,0.160732,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100297,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100297,buy_now,0.0,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100297,buy_now,0.0,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2026-Q4,SF-100297,buy_now,0.0,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q3; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q1,SF-100297,reschedule,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q4; prior_action=reschedule; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q2,SF-100297,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100297,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100297,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100297,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100297,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100297,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100297,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100326,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100326,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100326,split_production,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2026-Q4,SF-100326,buy_now,0.0,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q3; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q1,SF-100326,split_production,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q4; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q2,SF-100326,buy_now,0.0,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100326,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100326,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100326,split_production,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100326,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100326,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100326,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100333,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100333,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100333,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q4,SF-100333,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q1,SF-100333,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q4; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q2,SF-100333,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100333,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100333,split_production,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100333,buy_now,0.0,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100333,split_production,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100333,split_production,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100333,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100335,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100335,buy_now,0.38763,sourcing_risk,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100335,split_production,0.38763,capacity_risk,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2026-Q4,SF-100335,split_production,0.38763,capacity_risk,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q3; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q1,SF-100335,split_production,0.38763,capacity_risk,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q4; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q2,SF-100335,buy_now,0.38763,,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100335,buy_now,0.38763,,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100335,buy_now,0.38763,,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100335,buy_now,0.38763,,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100335,buy_now,0.38763,,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100335,buy_now,0.38763,,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100335,buy_now,0.38763,,medium,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100341,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100341,buy_now,0.066048,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100341,buy_now,0.066048,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q4,SF-100341,buy_now,0.066048,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q1,SF-100341,buy_now,0.066048,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q4; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q2,SF-100341,buy_now,0.066048,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100341,buy_now,0.066048,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100341,buy_now,0.066048,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100341,buy_now,0.066048,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100341,split_production,0.066048,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100341,buy_now,0.066048,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100341,split_production,0.066048,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100361,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100361,buy_now,0.256941,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100361,buy_now,0.256941,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q4,SF-100361,buy_now,0.256941,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q1,SF-100361,buy_now,0.256941,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q4; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2027-Q2,SF-100361,buy_now,0.256941,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100361,split_production,0.256941,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100361,split_production,0.256941,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=split_production; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100361,buy_now,0.256941,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100361,buy_now,0.256941,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100361,buy_now,0.256941,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100361,buy_now,0.256941,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100380,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100380,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100380,reschedule,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=reschedule; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2026-Q4,SF-100380,reschedule,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q3; prior_action=reschedule; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q1,SF-100380,reschedule,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q4; prior_action=reschedule; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q2,SF-100380,reschedule,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q1; prior_action=reschedule; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q3,SF-100380,reschedule,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q2; prior_action=reschedule; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2027-Q4,SF-100380,reschedule,0.0,capacity_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q3; prior_action=reschedule; prior_driver=capacity_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q1,SF-100380,buy_now,0.0,sourcing_risk,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2027-Q4; prior_action=buy_now; prior_driver=sourcing_risk; outcome_label=pending_outcome_synth
denmark_demo,2028-Q2,SF-100380,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q3,SF-100380,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2028-Q4,SF-100380,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2028-Q3; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q1,SF-100388,,,,,no_prior_decision,False,history_mode=inferred_from_expected_value; no_prior_decision; outcome_label=no_prior_decision
denmark_demo,2026-Q2,SF-100388,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q1; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
denmark_demo,2026-Q3,SF-100388,buy_now,0.0,,low,pending_outcome_synth,True,history_mode=inferred_from_expected_value; prior_quarter=2026-Q2; prior_action=buy_now; prior_driver=UNSPECIFIED_DRIVER; outcome_label=pending_outcome_synth
